,Date,AvgTemp,MaxTemp,MinTemp,Prec,MaxInsWind,MaxWind,AvgWind,AvgDewPoint,MinHum,AvgHum,SunTime,AvgGroundTemp,AvgGrassTemp
1480,2018-01-21,0.87,-4.37,6.32,72.0021,9.33,5.04,1.78,-4.15,44.68,69.55,9.76,2.51,-7.46
1481,2018-01-22,0.9,-4.32,6.32,72.0021,9.33,5.04,1.79,-4.11,44.48,69.67,9.77,2.48,-7.44
1482,2018-01-23,0.9,-4.22,6.23,72.002,9.48,5.14,1.81,-4.11,44.44,69.64,9.77,2.47,-7.29
1483,2018-01-24,0.76,-4.37,6.13,72.002,9.43,5.15,1.82,-4.25,44.54,69.57,9.78,2.37,-7.46
1484,2018-01-25,0.61,-4.5,5.98,71.202,9.52,5.17,1.83,-4.47,44.28,69.14,9.78,2.29,-7.57
1485,2018-01-26,0.42,-4.63,5.69,71.402,9.69,5.23,1.89,-4.71,44.26,68.78,9.79,2.13,-7.67
1486,2018-01-27,0.19,-4.78,5.36,71.402,9.72,5.21,1.91,-4.95,44.58,68.64,9.8,1.95,-7.78
1487,2018-01-28,0.07,-4.98,5.32,70.1021,9.69,5.24,1.91,-5.14,44.06,68.29,9.81,1.87,-7.99
1488,2018-01-29,-0.0,-4.96,5.18,70.102,9.77,5.26,1.95,-5.31,43.68,67.82,9.82,1.81,-7.88
1489,2018-01-30,-0.2,-5.11,4.96,66.602,9.72,5.22,1.93,-5.49,43.82,67.84,9.83,1.7,-8.0
1490,2018-01-31,-0.29,-5.3,4.98,66.602,9.91,5.31,1.96,-5.69,44.44,69.21,10.04,1.68,-8.28
1491,2018-02-01,-0.27,-5.35,5.07,66.6021,9.84,5.26,1.93,-5.67,44.18,69.27,10.05,1.63,-8.35
1492,2018-02-02,-0.26,-5.4,5.13,66.6021,9.84,5.27,1.92,-5.67,43.96,69.31,10.06,1.62,-8.44
1493,2018-02-03,-0.24,-5.33,5.09,66.6021,9.89,5.3,1.95,-5.66,43.98,69.24,10.08,1.61,-8.37
1494,2018-02-04,-0.3,-5.32,4.95,66.9021,10.05,5.32,1.97,-5.64,44.84,69.51,10.09,1.61,-8.35
1495,2018-02-05,-0.4,-5.38,4.82,66.1021,10.06,5.24,1.98,-5.74,45.06,69.45,10.11,1.56,-8.43
1496,2018-02-06,-0.45,-5.42,4.75,66.6021,10.14,5.28,1.98,-5.79,45.16,69.47,10.12,1.51,-8.39
1497,2018-02-07,-0.62,-5.52,4.51,66.8021,10.21,5.29,2.0,-5.93,45.4,69.55,10.14,1.46,-8.43
1498,2018-02-08,-0.75,-5.7,4.43,66.8021,10.11,5.28,1.99,-6.01,45.56,69.77,10.15,1.4,-8.58
1499,2018-02-09,-0.78,-5.8,4.43,63.7022,9.98,5.24,2.0,-6.1,45.28,69.54,10.17,1.34,-8.66
1500,2018-02-10,-0.71,-5.78,4.46,63.7022,9.96,5.26,2.0,-6.09,45.14,69.24,10.19,1.32,-8.63
1501,2018-02-11,-0.68,-5.68,4.38,63.7022,10.13,5.33,2.02,-6.12,45.02,68.92,10.21,1.36,-8.47
1502,2018-02-12,-0.8,-5.68,4.15,65.1021,10.32,5.4,2.09,-6.32,44.82,68.45,10.22,1.29,-8.47
1503,2018-02-13,-0.99,-5.85,3.9,48.5021,10.3,5.39,2.1,-6.58,44.58,68.07,10.24,1.13,-8.7
1504,2018-02-14,-1.0,-5.87,3.94,48.5022,10.28,5.4,2.11,-6.63,44.18,67.95,10.26,1.11,-8.72
1505,2018-02-15,-0.91,-5.92,4.07,48.5023,10.25,5.41,2.13,-6.48,44.42,68.27,10.28,1.18,-8.81
1506,2018-02-16,-0.86,-5.85,4.15,48.5023,10.24,5.44,2.14,-6.42,44.24,68.35,10.31,1.24,-8.76
1507,2018-02-17,-0.84,-5.85,4.17,48.5023,10.23,5.44,2.16,-6.42,43.9,68.31,10.33,1.26,-8.77
1508,2018-02-18,-0.87,-5.79,4.12,48.5024,10.31,5.49,2.19,-6.62,42.94,67.56,10.35,1.3,-8.74
1509,2018-02-19,-0.93,-5.93,4.14,47.8025,10.32,5.5,2.2,-6.84,42.04,66.86,10.37,1.25,-8.89
1510,2018-02-20,-0.93,-5.94,4.19,47.4026,10.19,5.45,2.18,-6.89,41.64,66.66,10.4,1.27,-8.93
1511,2018-02-21,-0.89,-5.98,4.25,47.4026,10.1,5.43,2.19,-6.86,41.56,66.63,10.42,1.3,-8.96
1512,2018-02-22,-0.89,-5.89,4.18,47.4026,10.14,5.47,2.23,-7.03,40.94,65.96,10.45,1.35,-8.88
1513,2018-02-23,-0.9,-5.85,4.11,47.4025,9.92,5.36,2.18,-6.88,40.2,64.82,10.25,1.33,-8.75
1514,2018-02-24,-0.84,-5.96,4.3,47.4024,9.91,5.38,2.16,-6.77,40.24,65.15,10.28,1.37,-8.94
1515,2018-02-25,-0.79,-6.03,4.5,47.4025,9.82,5.36,2.14,-6.69,39.78,65.43,10.3,1.45,-9.05
1516,2018-02-26,-0.77,-6.03,4.61,47.4025,9.77,5.39,2.14,-6.66,39.5,65.5,10.33,1.52,-9.07
1517,2018-02-27,-0.78,-6.09,4.74,45.6026,9.82,5.4,2.13,-6.78,38.84,65.17,10.36,1.59,-9.18
1518,2018-02-28,-0.76,-6.24,4.92,41.3027,9.7,5.33,2.09,-6.88,38.04,64.64,10.38,1.64,-9.39
1519,2018-03-01,-0.61,-6.16,5.06,63.0027,9.79,5.41,2.1,-6.68,38.42,64.93,10.41,1.75,-9.32
1520,2018-03-02,-0.51,-6.1,5.17,55.8027,9.86,5.38,2.08,-6.65,38.08,64.6,10.44,1.84,-9.31
1521,2018-03-03,-0.38,-6.04,5.42,50.2028,9.81,5.4,2.08,-6.63,37.26,64.16,10.47,1.93,-9.46
1522,2018-03-04,-0.07,-5.82,5.79,49.9029,9.86,5.45,2.11,-6.35,36.88,64.04,10.5,2.06,-9.61
1523,2018-03-05,0.26,-5.52,6.01,66.4028,9.96,5.55,2.16,-5.97,37.56,64.28,10.53,2.29,-9.54
1524,2018-03-06,0.4,-5.25,6.18,69.6027,9.99,5.57,2.16,-5.77,38.2,64.66,10.56,2.42,-9.35
1525,2018-03-07,0.46,-5.16,6.23,69.6027,10.02,5.59,2.17,-5.74,38.02,64.53,10.59,2.53,-9.26
1526,2018-03-08,0.49,-5.07,6.26,60.3027,10.13,5.68,2.23,-5.8,37.42,64.06,10.62,2.55,-9.14
1527,2018-03-09,0.47,-5.04,6.18,78.4027,10.18,5.7,2.25,-5.84,37.48,63.9,10.65,2.52,-9.05
1528,2018-03-10,0.47,-5.05,6.19,78.4027,10.17,5.68,2.25,-5.89,37.64,63.66,10.68,2.56,-9.07
1529,2018-03-11,0.5,-5.05,6.26,78.4027,10.12,5.67,2.24,-5.77,37.7,64.08,10.71,2.61,-9.08
1530,2018-03-12,0.58,-4.97,6.38,78.4027,10.09,5.67,2.24,-5.68,37.5,64.16,10.74,2.75,-9.01
1531,2018-03-13,0.67,-4.92,6.55,78.4027,10.13,5.71,2.25,-5.59,37.42,64.2,10.78,2.89,-8.91
1532,2018-03-14,0.81,-4.9,6.75,78.4028,10.06,5.66,2.24,-5.5,37.2,64.1,10.81,3.02,-8.97
1533,2018-03-15,1.18,-4.67,7.17,78.4029,9.95,5.64,2.23,-5.13,37.02,64.21,10.84,3.31,-8.73
1534,2018-03-16,1.59,-4.32,7.58,133.7029,9.93,5.66,2.25,-4.59,37.86,64.96,10.87,3.6,-8.33
1535,2018-03-17,1.87,-4.04,7.83,133.5029,9.81,5.62,2.2,-4.24,38.42,65.45,10.91,3.83,-8.06
1536,2018-03-18,2.12,-3.84,8.18,133.503,9.67,5.61,2.19,-3.98,38.3,65.57,10.94,4.07,-7.95
1537,2018-03-19,2.4,-3.62,8.45,150.8029,9.66,5.59,2.19,-3.56,39.06,66.29,10.97,4.27,-7.8
1538,2018-03-20,2.68,-3.38,8.69,162.3029,9.65,5.65,2.2,-3.14,40.04,67.03,11.0,4.49,-7.57
1539,2018-03-21,2.89,-3.18,8.89,164.0029,9.63,5.7,2.25,-2.99,39.78,66.79,11.04,4.64,-7.31
1540,2018-03-22,3.02,-3.0,8.94,171.9029,9.57,5.69,2.26,-2.79,40.84,67.22,11.07,4.76,-7.05
1541,2018-03-23,3.15,-2.81,9.05,171.9029,9.65,5.74,2.29,-2.65,40.96,67.26,11.11,4.95,-6.89
1542,2018-03-24,3.28,-2.68,9.18,171.9029,9.56,5.72,2.28,-2.45,41.02,67.57,11.14,5.11,-6.78
1543,2018-03-25,3.46,-2.59,9.45,171.9029,9.48,5.69,2.25,-2.17,41.3,68.14,11.17,5.3,-6.72
1544,2018-03-26,3.71,-2.37,9.8,171.603,9.32,5.68,2.23,-1.87,41.32,68.46,11.21,5.55,-6.53
1545,2018-03-27,4.03,-2.12,10.24,171.6031,9.12,5.64,2.21,-1.58,40.74,68.49,11.24,5.85,-6.32
1546,2018-03-28,4.35,-1.9,10.69,170.9032,9.06,5.64,2.2,-1.3,40.08,68.39,11.28,6.15,-6.19
1547,2018-03-29,4.74,-1.62,11.17,170.7033,9.05,5.68,2.2,-0.94,39.94,68.36,11.31,6.48,-5.99
1548,2018-03-30,5.17,-1.17,11.59,170.7034,9.03,5.67,2.2,-0.51,39.74,68.45,11.35,6.86,-5.57
1549,2018-03-31,5.45,-0.79,11.85,170.7034,9.08,5.69,2.24,-0.23,39.96,68.47,11.38,7.18,-5.17
1550,2018-04-01,5.71,-0.52,12.17,170.7034,9.09,5.7,2.26,-0.12,39.46,67.97,11.42,7.48,-4.9
1551,2018-04-02,5.99,-0.31,12.47,170.7034,8.96,5.67,2.25,0.16,39.58,68.11,11.45,7.73,-4.73
1552,2018-04-03,6.34,-0.09,12.93,169.3035,8.81,5.63,2.2,0.56,39.62,68.41,11.49,8.1,-4.5
1553,2018-04-04,6.71,0.18,13.43,169.3036,8.71,5.56,2.14,0.98,39.68,68.78,11.52,8.51,-4.22
1554,2018-04-05,6.97,0.48,13.67,189.7035,8.77,5.59,2.13,1.4,40.7,69.59,11.56,8.76,-3.88
1555,2018-04-06,7.07,0.77,13.68,196.9034,8.76,5.6,2.19,1.55,41.18,69.84,11.59,8.9,-3.52
1556,2018-04-07,7.22,0.91,13.81,218.6033,8.9,5.72,2.26,1.74,41.52,70.05,11.63,9.06,-3.3
1557,2018-04-08,7.31,1.03,13.86,220.2032,9.1,5.8,2.32,1.81,41.46,69.96,11.66,9.18,-3.18
1558,2018-04-09,7.49,1.1,14.03,220.2032,9.16,5.88,2.35,2.06,41.84,70.21,11.7,9.34,-3.13
1559,2018-04-10,7.72,1.38,14.23,220.2032,9.24,5.92,2.37,2.34,41.96,70.48,11.73,9.62,-2.89
1560,2018-04-11,8.0,1.57,14.49,220.2032,9.48,6.03,2.44,2.62,42.16,70.53,11.77,9.88,-2.69
1561,2018-04-12,8.26,1.81,14.71,220.2031,9.63,6.1,2.47,2.85,41.96,70.49,11.8,10.2,-2.49
1562,2018-04-13,8.46,1.89,15.03,220.2031,9.59,6.09,2.43,3.16,42.04,71.0,11.84,10.39,-2.42
1563,2018-04-14,8.73,2.04,15.4,220.2031,9.87,6.27,2.52,3.14,42.42,71.83,12.1,10.67,-2.32
1564,2018-04-15,8.9,2.33,15.45,242.5031,9.97,6.32,2.58,3.34,42.12,72.0,12.13,10.82,-1.98
1565,2018-04-16,9.03,2.56,15.47,242.5031,10.08,6.38,2.63,3.43,42.34,71.82,12.17,10.94,-1.74
1566,2018-04-17,9.15,2.66,15.56,242.5031,10.02,6.33,2.62,3.58,42.42,71.98,12.2,11.06,-1.62
1567,2018-04-18,9.35,2.94,15.66,242.5031,10.03,6.37,2.63,3.86,42.8,72.32,12.24,11.26,-1.34
1568,2018-04-19,9.45,3.11,15.74,242.5031,10.03,6.38,2.63,4.02,43.0,72.57,12.28,11.44,-1.2
1569,2018-04-20,9.52,3.03,15.96,220.8032,9.78,6.19,2.55,3.98,42.12,72.22,12.31,11.63,-1.33
1570,2018-04-21,9.74,3.11,16.36,220.8033,9.53,6.11,2.5,4.16,42.0,72.21,12.35,11.88,-1.3
1571,2018-04-22,10.03,3.24,16.65,220.8033,9.52,6.13,2.5,4.46,41.92,72.4,12.38,12.18,-1.17
1572,2018-04-23,10.24,3.6,16.76,226.0032,9.53,6.13,2.53,4.72,42.56,72.65,12.42,12.42,-0.73
1573,2018-04-24,10.27,3.8,16.75,243.7032,9.54,6.13,2.56,4.74,42.64,72.61,12.45,12.48,-0.49
1574,2018-04-25,10.39,3.93,16.77,247.8032,9.54,6.11,2.56,4.86,42.78,72.61,12.49,12.6,-0.35
1575,2018-04-26,10.54,4.09,16.87,248.0031,9.49,6.09,2.55,5.04,43.26,72.76,12.52,12.74,-0.23
1576,2018-04-27,10.67,4.17,17.11,234.5032,9.4,6.02,2.5,5.15,42.78,72.75,12.56,12.92,-0.18
1577,2018-04-28,10.87,4.26,17.42,214.1033,9.3,5.98,2.47,5.31,42.24,72.64,12.59,13.18,-0.16
1578,2018-04-29,11.1,4.41,17.71,214.1033,9.27,5.97,2.45,5.54,41.96,72.74,12.63,13.43,0.04
1579,2018-04-30,11.33,4.64,17.92,214.1033,9.25,5.97,2.45,5.77,42.44,72.75,12.66,13.66,0.3
1580,2018-05-01,11.59,4.99,18.09,214.1032,9.28,6.0,2.48,6.04,43.12,72.78,12.7,13.88,0.7
1581,2018-05-02,11.82,5.36,18.14,214.1032,9.29,6.0,2.51,6.34,44.16,73.04,12.73,14.05,1.07
1582,2018-05-03,11.91,5.54,18.12,214.4031,9.38,6.03,2.53,6.52,44.78,73.43,12.77,14.14,1.28
1583,2018-05-04,11.86,5.6,18.03,214.403,9.53,6.1,2.56,6.43,44.56,73.25,12.8,14.13,1.32
1584,2018-05-05,11.84,5.53,18.1,159.1031,9.53,6.09,2.55,6.25,43.44,72.62,12.84,14.21,1.17
1585,2018-05-06,12.08,5.58,18.43,159.1031,9.57,6.13,2.57,6.35,42.68,72.07,12.87,14.43,1.2
1586,2018-05-07,12.3,5.87,18.57,177.803,9.65,6.18,2.58,6.66,42.96,72.53,12.91,14.6,1.59
1587,2018-05-08,12.46,6.15,18.73,184.703,9.65,6.18,2.56,6.82,42.88,72.52,12.94,14.78,1.9
1588,2018-05-09,12.55,6.24,18.9,176.503,9.58,6.13,2.55,6.86,42.32,72.34,12.98,14.92,1.94
1589,2018-05-10,12.71,6.45,19.05,174.903,9.47,6.07,2.49,7.09,42.72,72.67,13.01,15.13,2.15
1590,2018-05-11,12.98,6.66,19.42,167.0031,9.47,6.07,2.48,7.3,41.92,72.41,13.04,15.42,2.27
1591,2018-05-12,13.24,6.85,19.7,167.0031,9.41,6.06,2.46,7.47,41.44,72.18,13.08,15.61,2.48
1592,2018-05-13,13.52,7.23,19.89,178.303,9.5,6.09,2.48,7.77,41.8,72.27,13.11,15.81,2.91
1593,2018-05-14,13.7,7.51,19.97,180.5029,9.57,6.13,2.49,7.98,42.3,72.4,13.14,16.03,3.21
1594,2018-05-15,13.89,7.68,20.2,180.5029,9.57,6.12,2.48,8.1,41.86,72.15,13.17,16.23,3.41
1595,2018-05-16,14.1,7.81,20.39,180.5028,9.62,6.16,2.48,8.33,42.22,72.25,13.21,16.42,3.57
1596,2018-05-17,14.36,8.2,20.51,182.3027,9.72,6.2,2.53,8.66,43.18,72.56,13.24,16.59,4.03
1597,2018-05-18,14.57,8.56,20.6,183.7026,9.75,6.2,2.56,8.92,43.72,72.8,13.27,16.72,4.48
1598,2018-05-19,14.64,8.68,20.64,185.1025,9.8,6.23,2.56,9.06,44.62,73.13,13.3,16.78,4.67
1599,2018-05-20,14.68,8.72,20.66,185.1025,9.82,6.25,2.56,9.21,45.1,73.59,13.34,16.82,4.69
1600,2018-05-21,14.73,8.82,20.69,185.3024,10.01,6.36,2.63,9.29,45.24,73.68,13.37,16.86,4.77
1601,2018-05-22,14.79,8.88,20.72,185.3024,10.03,6.39,2.66,9.32,45.3,73.54,13.4,16.99,4.85
1602,2018-05-23,14.84,9.03,20.68,189.6023,10.06,6.4,2.7,9.4,45.74,73.64,13.43,17.04,4.98
1603,2018-05-24,14.86,9.09,20.66,195.4022,10.14,6.44,2.73,9.35,45.4,73.36,13.46,17.08,5.05
1604,2018-05-25,14.94,9.0,20.84,175.0023,10.05,6.38,2.71,9.26,44.2,72.75,13.49,17.24,4.94
1605,2018-05-26,15.07,9.0,21.11,167.8024,9.93,6.29,2.61,9.25,43.22,72.23,13.52,17.44,4.88
1606,2018-05-27,15.29,9.16,21.35,146.1025,9.62,6.09,2.49,9.46,43.34,72.24,13.55,17.73,4.98
1607,2018-05-28,15.59,9.42,21.7,144.5026,9.29,5.91,2.38,9.83,43.86,72.64,13.58,18.02,5.24
1608,2018-05-29,15.8,9.79,21.86,144.5025,9.1,5.8,2.31,10.14,44.44,73.13,13.61,18.22,5.67
1609,2018-05-30,15.99,10.04,22.02,144.5025,9.05,5.76,2.29,10.41,45.18,73.49,13.64,18.39,5.99
1610,2018-05-31,16.09,10.29,22.11,144.5025,8.78,5.66,2.24,10.59,45.6,73.85,13.67,18.53,6.31
1611,2018-06-01,16.17,10.49,22.18,144.5026,8.61,5.59,2.21,10.71,46.04,73.99,13.69,18.62,6.58
1612,2018-06-02,16.37,10.71,22.38,144.5026,8.56,5.57,2.21,10.95,46.5,74.15,13.72,18.89,6.86
1613,2018-06-03,16.54,10.83,22.67,144.5027,8.4,5.47,2.14,11.21,46.56,74.54,13.75,19.18,6.95
1614,2018-06-04,16.75,10.97,22.96,122.2028,8.25,5.41,2.08,11.3,46.5,74.11,13.77,19.51,7.07
1615,2018-06-05,16.99,11.13,23.24,122.2027,8.1,5.35,2.03,11.53,46.5,74.14,13.8,19.76,7.23
1616,2018-06-06,17.2,11.44,23.38,123.3026,8.08,5.34,2.03,11.81,47.14,74.44,13.83,19.94,7.57
1617,2018-06-07,17.4,11.68,23.58,123.3026,8.04,5.31,2.02,12.04,47.44,74.61,13.85,20.13,7.85
1618,2018-06-08,17.63,11.96,23.78,123.3026,8.03,5.3,2.02,12.3,47.82,74.75,13.88,20.36,8.16
1619,2018-06-09,17.83,12.31,23.88,123.3026,8.04,5.32,2.03,12.59,48.44,75.02,13.9,20.64,8.51
1620,2018-06-10,17.97,12.55,23.87,123.3025,8.04,5.33,2.06,12.78,49.0,75.19,13.93,20.88,8.77
1621,2018-06-11,18.05,12.84,23.85,124.4024,7.99,5.32,2.06,12.92,49.86,75.34,13.95,20.97,9.15
1622,2018-06-12,18.08,12.9,23.91,122.0024,7.92,5.29,2.02,12.93,49.56,75.24,13.97,21.05,9.24
1623,2018-06-13,18.2,12.95,24.11,88.0024,7.79,5.21,1.96,12.99,48.9,74.98,14.0,21.28,9.23
1624,2018-06-14,18.34,13.03,24.29,80.7025,7.76,5.23,2.0,13.03,48.2,74.52,14.02,21.55,9.24
1625,2018-06-15,18.49,13.2,24.43,80.5026,7.78,5.27,2.05,13.1,47.94,74.15,14.04,21.81,9.44
1626,2018-06-16,18.65,13.42,24.54,80.5026,7.74,5.26,2.08,13.24,48.22,74.02,14.06,22.1,9.66
1627,2018-06-17,18.77,13.61,24.63,80.5026,7.72,5.28,2.1,13.33,48.3,73.87,14.09,22.36,9.85
1628,2018-06-18,18.89,13.8,24.67,80.5026,7.69,5.29,2.1,13.45,48.54,73.89,14.11,22.56,10.04
1629,2018-06-19,19.04,13.99,24.83,80.5026,7.68,5.29,2.1,13.59,48.42,73.85,14.13,22.84,10.24
1630,2018-06-20,19.1,14.08,24.93,94.4026,7.64,5.27,2.07,13.67,48.14,73.96,14.15,22.89,10.37
1631,2018-06-21,19.17,14.12,25.05,94.4026,7.61,5.27,2.06,13.69,47.7,73.74,14.16,23.01,10.43
1632,2018-06-22,19.32,14.29,25.24,94.1027,7.46,5.23,2.04,13.77,47.34,73.45,14.18,23.26,10.61
1633,2018-06-23,19.53,14.48,25.46,94.1028,7.27,5.13,1.99,13.98,47.42,73.56,14.2,23.52,10.86
1634,2018-06-24,19.73,14.8,25.61,94.1027,7.16,5.1,1.98,14.25,47.72,73.75,14.22,23.74,11.2
1635,2018-06-25,19.84,15.03,25.73,94.1028,7.07,5.07,1.96,14.42,47.98,74.02,14.23,23.96,11.44
1636,2018-06-26,20.0,15.07,26.0,75.4029,6.98,5.03,1.94,14.46,47.52,73.57,14.25,24.24,11.42
1637,2018-06-27,20.14,15.26,26.07,51.7029,6.93,5.02,1.99,14.61,47.96,73.64,14.26,24.37,11.68
1638,2018-06-28,20.27,15.46,26.11,99.8029,6.88,5.01,2.0,14.81,48.8,73.94,14.28,24.45,11.94
1639,2018-06-29,20.44,15.65,26.26,229.6029,6.87,5.02,2.0,15.04,49.2,74.27,14.29,24.58,12.12
1640,2018-06-30,20.62,15.9,26.37,229.6028,6.85,5.0,2.0,15.26,49.72,74.47,14.3,24.69,12.44
1641,2018-07-01,20.73,16.11,26.4,267.3027,6.83,5.01,2.03,15.53,50.92,75.08,14.32,24.81,12.73
1642,2018-07-02,20.87,16.19,26.53,268.2027,6.73,5.01,2.07,15.68,51.34,75.16,14.33,24.94,12.87
1643,2018-07-03,21.07,16.41,26.7,267.8027,6.68,5.01,2.1,15.86,51.48,75.1,14.34,25.07,13.16
1644,2018-07-04,21.23,16.66,26.73,267.8026,6.67,5.04,2.16,16.03,51.98,75.09,14.35,25.13,13.44
1645,2018-07-05,21.32,16.85,26.75,267.8027,6.63,5.01,2.17,16.12,52.08,75.1,14.35,25.2,13.69
1646,2018-07-06,21.33,16.88,26.82,268.2027,6.5,4.96,2.13,16.13,51.76,75.07,14.36,25.27,13.73
1647,2018-07-07,21.33,16.9,26.83,269.4027,6.41,4.95,2.12,16.1,51.6,74.9,14.37,25.29,13.73
1648,2018-07-08,21.38,16.94,26.91,268.0028,6.37,4.96,2.14,16.1,51.16,74.6,14.38,25.36,13.73
1649,2018-07-09,21.5,17.07,27.0,268.0028,6.32,4.93,2.12,16.22,51.34,74.66,14.38,25.47,13.9
1650,2018-07-10,21.61,17.22,27.05,267.8028,6.13,4.83,2.09,16.51,52.32,75.42,14.39,25.6,14.14
1651,2018-07-11,21.75,17.43,27.17,267.8028,6.07,4.81,2.1,16.72,52.7,75.77,14.39,25.71,14.39
1652,2018-07-12,21.91,17.62,27.32,263.5029,6.02,4.8,2.12,16.89,52.9,75.85,14.4,25.87,14.63
1653,2018-07-13,22.09,17.84,27.49,257.703,5.87,4.72,2.08,17.17,53.5,76.28,14.4,26.07,14.89
1654,2018-07-14,22.28,18.17,27.57,257.703,5.81,4.69,2.09,17.49,54.42,76.75,14.4,26.25,15.25
1655,2018-07-15,22.44,18.41,27.64,257.703,5.79,4.67,2.09,17.78,55.2,77.25,14.4,26.45,15.51
1656,2018-07-16,22.58,18.58,27.79,257.703,5.87,4.72,2.11,17.99,55.3,77.57,14.41,26.6,15.7
1657,2018-07-17,22.72,18.74,27.92,257.703,5.95,4.78,2.14,18.16,55.4,77.72,14.41,26.82,15.91
1658,2018-07-18,22.87,18.81,28.13,257.7031,5.94,4.78,2.14,18.29,55.34,77.69,14.41,27.07,15.98
1659,2018-07-19,22.97,18.88,28.26,257.7031,5.93,4.77,2.14,18.38,55.22,77.65,14.4,27.27,16.05
1660,2018-07-20,23.1,18.93,28.42,257.7031,5.95,4.78,2.13,18.47,55.0,77.54,14.4,27.46,16.09
1661,2018-07-21,23.28,19.06,28.64,257.7031,5.93,4.74,2.1,18.66,55.02,77.64,14.4,27.68,16.22
1662,2018-07-22,23.43,19.27,28.73,257.7031,5.92,4.74,2.1,18.84,55.22,77.75,14.4,27.87,16.44
1663,2018-07-23,23.56,19.54,28.69,257.703,5.93,4.76,2.16,19.07,56.1,78.05,14.39,27.93,16.72
1664,2018-07-24,23.7,19.77,28.74,257.703,5.93,4.76,2.2,19.31,56.76,78.43,14.39,28.08,16.96
1665,2018-07-25,23.84,19.98,28.83,257.7031,5.93,4.77,2.22,19.52,57.24,78.73,14.38,28.29,17.18
1666,2018-07-26,24.0,20.11,29.05,256.6032,5.93,4.77,2.22,19.66,56.98,78.7,14.38,28.57,17.34
1667,2018-07-27,24.13,20.23,29.16,256.6032,5.92,4.75,2.21,19.81,57.08,78.77,14.37,28.8,17.48
1668,2018-07-28,24.28,20.39,29.3,256.6032,5.92,4.76,2.22,19.96,57.12,78.82,14.36,28.93,17.68
1669,2018-07-29,24.44,20.56,29.47,256.6032,5.92,4.76,2.22,20.14,57.28,78.92,14.35,29.05,17.9
1670,2018-07-30,24.61,20.76,29.65,256.6033,5.91,4.75,2.2,20.34,57.36,79.07,14.34,29.18,18.14
1671,2018-07-31,24.78,20.88,29.86,255.5034,5.91,4.74,2.2,20.51,57.18,79.12,14.33,29.37,18.25
1672,2018-08-01,24.96,21.0,30.1,252.7035,5.91,4.74,2.19,20.65,56.92,79.03,14.32,29.63,18.31
1673,2018-08-02,25.13,21.13,30.31,252.5036,5.91,4.75,2.18,20.81,56.8,78.98,14.31,29.84,18.48
1674,2018-08-03,25.3,21.28,30.51,252.5036,5.91,4.75,2.17,20.98,56.78,79.0,14.3,29.99,18.68
1675,2018-08-04,25.45,21.47,30.63,253.3035,5.91,4.74,2.17,21.18,57.14,79.27,14.29,30.04,18.89
1676,2018-08-05,25.61,21.63,30.78,253.3035,5.9,4.73,2.15,21.41,57.36,79.61,14.27,30.19,19.09
1677,2018-08-06,25.8,21.82,30.95,253.3035,5.89,4.71,2.15,21.65,57.66,79.87,14.26,30.28,19.33
1678,2018-08-07,25.97,22.0,31.16,253.3035,5.9,4.71,2.16,21.83,57.64,79.92,14.24,30.39,19.55
1679,2018-08-08,26.09,22.16,31.22,253.7034,5.88,4.69,2.16,22.0,58.06,80.21,14.23,30.4,19.75
1680,2018-08-09,26.25,22.27,31.35,239.8035,5.88,4.7,2.16,22.15,58.2,80.12,14.21,30.65,19.86
1681,2018-08-10,26.39,22.38,31.51,239.8035,5.88,4.67,2.15,22.29,58.22,80.17,14.19,30.9,19.99
1682,2018-08-11,26.5,22.51,31.61,244.2034,5.88,4.68,2.14,22.47,58.58,80.51,14.17,30.92,20.14
1683,2018-08-12,26.62,22.68,31.67,244.2033,5.89,4.7,2.15,22.66,59.18,80.82,14.16,31.06,20.32
1684,2018-08-13,26.74,22.81,31.77,244.2034,5.9,4.71,2.19,22.82,59.74,80.93,14.14,31.16,20.47
1685,2018-08-14,26.86,22.93,31.83,244.2033,5.9,4.72,2.22,22.97,60.1,81.08,14.12,31.28,20.62
1686,2018-08-15,26.94,23.05,31.86,244.2033,5.91,4.71,2.21,23.1,60.52,81.26,14.1,31.37,20.77
1687,2018-08-16,27.04,23.06,32.06,243.7034,5.91,4.71,2.17,23.13,59.9,80.98,14.08,31.62,20.74
1688,2018-08-17,27.14,23.12,32.2,192.6034,5.91,4.71,2.2,23.17,59.48,80.67,14.06,31.8,20.77
1689,2018-08-18,27.2,23.15,32.31,62.4034,5.92,4.73,2.26,23.1,58.96,80.04,14.03,31.96,20.79
1690,2018-08-19,27.22,23.13,32.36,62.4035,5.93,4.77,2.31,23.02,58.48,79.62,14.01,32.11,20.74
1691,2018-08-20,27.28,23.13,32.47,24.7036,5.93,4.77,2.3,23.0,57.92,79.28,13.99,32.29,20.7
1692,2018-08-21,27.3,23.19,32.52,12.5036,5.93,4.77,2.28,23.01,57.82,79.24,13.97,32.41,20.7
1693,2018-08-22,27.33,23.14,32.63,10.7037,5.92,4.74,2.25,22.99,57.36,79.1,13.94,32.59,20.6
1694,2018-08-23,27.38,23.12,32.73,10.7037,5.92,4.74,2.25,23.03,57.32,79.1,13.92,32.74,20.57
1695,2018-08-24,27.37,23.16,32.69,168.5036,5.93,4.77,2.28,23.08,57.68,79.35,13.9,32.67,20.63
